price,time
28147.98000000,1679473734225
28148.02000000,1679473734853
28148.02000000,1679473735192
28148.03000000,1679473735517
28151.32000000,1679473735850
28151.45000000,1679473736201
28151.46000000,1679473736525
28151.87000000,1679473736855
28151.87000000,1679473737177
28152.10000000,1679473737528
28152.84000000,1679473737861
28152.86000000,1679473738196
28152.88000000,1679473738523
28152.86000000,1679473738859
28152.84000000,1679473739186
28151.57000000,1679473739511
28151.31000000,1679473739833
28151.32000000,1679473740179
28151.52000000,1679473740505
28151.73000000,1679473740840
28152.03000000,1679473741174
28152.03000000,1679473741502
28152.09000000,1679473741832
28152.11000000,1679473742153
28152.11000000,1679473742468
28152.42000000,1679473742799
28152.70000000,1679473743141
28152.70000000,1679473743498
28154.03000000,1679473743821
28154.84000000,1679473744147
28155.35000000,1679473744473
28156.57000000,1679473744823
28156.90000000,1679473745149
28157.32000000,1679473745486
28157.32000000,1679473745816
28157.87000000,1679473746148
28158.06000000,1679473746491
28158.38000000,1679473746822
28158.39000000,1679473747147
28158.39000000,1679473747490
28158.39000000,1679473747823
28158.39000000,1679473748148
28158.39000000,1679473748458
28158.39000000,1679473748826
28158.38000000,1679473749155
28158.36000000,1679473749787
28158.36000000,1679473750123
28159.74000000,1679473750462
28159.99000000,1679473750809
28159.98000000,1679473751133
28160.71000000,1679473751462
28160.93000000,1679473751790
28160.93000000,1679473752120
28160.94000000,1679473752443
28160.99000000,1679473752765
28160.98000000,1679473753096
28161.99000000,1679473753419
28162.22000000,1679473753747
28162.86000000,1679473754083
28163.21000000,1679473754420
28163.58000000,1679473754757
28163.58000000,1679473755082
28163.79000000,1679473755407
28163.94000000,1679473755740
28163.95000000,1679473756071
28163.96000000,1679473756415
28163.96000000,1679473756758
28163.96000000,1679473757092
28163.96000000,1679473757426
28163.96000000,1679473757761
28163.96000000,1679473758089
28163.97000000,1679473758407
28163.97000000,1679473758742
28163.96000000,1679473759070
28163.97000000,1679473759416
28163.96000000,1679473759740
28163.96000000,1679473760076
28163.96000000,1679473760437
28163.96000000,1679473760769
28163.96000000,1679473761104
28163.96000000,1679473761434
28163.96000000,1679473761760
28163.96000000,1679473762093
28163.96000000,1679473762420
28163.96000000,1679473762754
28163.97000000,1679473763082
28163.96000000,1679473763413
28163.96000000,1679473763745
28163.97000000,1679473764078
28163.97000000,1679473764408
28163.97000000,1679473764736
28163.97000000,1679473765065
28163.96000000,1679473765387
28163.97000000,1679473765712
28163.97000000,1679473766044
28163.97000000,1679473766365
28163.97000000,1679473766688
28163.96000000,1679473767325
28167.11000000,1679473767652
28169.60000000,1679473767981
28169.99000000,1679473768320
28169.99000000,1679473768638
28169.99000000,1679473768979
28169.99000000,1679473769317
28169.99000000,1679473769660
28170.00000000,1679473770002
28170.00000000,1679473770361
28170.00000000,1679473770694
28170.00000000,1679473771320
28170.00000000,1679473771662
28170.00000000,1679473772290
28170.00000000,1679473772618
28170.00000000,1679473772952
28170.00000000,1679473773281
28169.99000000,1679473773616
28170.00000000,1679473773943
28170.00000000,1679473774279
28170.00000000,1679473774602
28169.99000000,1679473774929
28169.99000000,1679473775254
28170.00000000,1679473775572
28170.00000000,1679473775915
28169.99000000,1679473776233
28169.99000000,1679473776568
28170.00000000,1679473776886
28169.99000000,1679473777218
28170.00000000,1679473777549
28169.99000000,1679473777896
28170.00000000,1679473778228
28170.00000000,1679473778562
28172.46000000,1679473778902
28175.28000000,1679473779224
28180.58000000,1679473779552
28180.79000000,1679473779882
28181.00000000,1679473780235
28180.99000000,1679473780582
28181.00000000,1679473780960
28180.99000000,1679473781293
28181.99000000,1679473781628
28182.81000000,1679473781966
28183.96000000,1679473782293
28183.97000000,1679473782634
28183.97000000,1679473783115
28183.96000000,1679473783442
28183.97000000,1679473783765
28183.99000000,1679473784089
28184.00000000,1679473784419
28183.99000000,1679473784766
28183.99000000,1679473785101
28184.00000000,1679473785426
28183.99000000,1679473785766
28184.00000000,1679473786107
28184.00000000,1679473786459
28184.00000000,1679473786786
28183.99000000,1679473787115
28183.99000000,1679473787459
28183.40000000,1679473787778
28179.50000000,1679473788109
28179.71000000,1679473788437
28179.72000000,1679473788767
28179.72000000,1679473789094
28179.71000000,1679473789429
28179.56000000,1679473790047
28179.53000000,1679473790380
28179.53000000,1679473790708
28177.63000000,1679473791337
28176.10000000,1679473791665
28176.11000000,1679473791993
28176.19000000,1679473792325
28176.18000000,1679473792664
28176.19000000,1679473793008
28174.54000000,1679473793352
28173.20000000,1679473793685
28173.20000000,1679473794003
28173.37000000,1679473794346
28173.94000000,1679473794867
28173.99000000,1679473795199
28175.03000000,1679473795826
28175.03000000,1679473796168
28175.02000000,1679473796502
28175.02000000,1679473796844
28175.02000000,1679473797185
28175.01000000,1679473797507
28171.68000000,1679473797836
28170.57000000,1679473798159
28170.57000000,1679473798502
28170.57000000,1679473798835
28170.57000000,1679473799159
28171.11000000,1679473799475
28170.66000000,1679473799813
28170.65000000,1679473800137
28170.98000000,1679473800451
28170.98000000,1679473800788
28170.98000000,1679473801109
28170.98000000,1679473801431
28169.54000000,1679473801750
28167.30000000,1679473802089
28167.30000000,1679473802423
28167.30000000,1679473803039
28167.30000000,1679473803365
28169.17000000,1679473803692
28170.22000000,1679473804017
28170.26000000,1679473804331
28170.27000000,1679473804670
28170.61000000,1679473805003
28170.83000000,1679473805347
28170.77000000,1679473805966
28170.31000000,1679473806295
28170.30000000,1679473806635
28170.25000000,1679473806991
28170.25000000,1679473807331
28170.24000000,1679473807672
28170.04000000,1679473808019
28169.38000000,1679473808343
28167.32000000,1679473808677
28167.30000000,1679473809013
28167.29000000,1679473809348
28167.30000000,1679473809991
28167.32000000,1679473810318
28167.34000000,1679473810654
28167.34000000,1679473810995
28167.35000000,1679473811332
28167.35000000,1679473811667
28167.35000000,1679473812000
28167.36000000,1679473812320
28167.36000000,1679473812650
28167.36000000,1679473812984
28167.36000000,1679473813328
28167.36000000,1679473813651
28167.36000000,1679473813982
28167.38000000,1679473814308
28165.98000000,1679473814932
28162.67000000,1679473815263
28161.74000000,1679473815604
28161.73000000,1679473815929
28160.67000000,1679473816251
28160.62000000,1679473816584
28160.61000000,1679473816903
28159.74000000,1679473817239
28159.74000000,1679473817561
28159.74000000,1679473817891
28159.74000000,1679473818224
28159.74000000,1679473818558
28159.75000000,1679473818885
28159.74000000,1679473819213
28159.74000000,1679473819543
28159.74000000,1679473819871
28159.74000000,1679473820200
28159.71000000,1679473820530
28159.72000000,1679473820859
28159.72000000,1679473821191
28159.71000000,1679473821517
28159.72000000,1679473821847
28159.72000000,1679473822167
28159.73000000,1679473822496
28159.97000000,1679473822859
28159.98000000,1679473823184
28160.01000000,1679473823508
28161.14000000,1679473823835
28162.10000000,1679473824166
28162.10000000,1679473824500
28162.15000000,1679473824832
28163.32000000,1679473825173
28163.44000000,1679473825509
28163.71000000,1679473826114
28163.70000000,1679473826445
28163.64000000,1679473826764
28163.63000000,1679473827092
28163.62000000,1679473827434
28163.43000000,1679473827757
28163.43000000,1679473828095
28162.44000000,1679473828424
28162.41000000,1679473828765
28162.41000000,1679473829103
28162.40000000,1679473829443
28162.39000000,1679473829772
28162.39000000,1679473830090
28162.39000000,1679473830418
28162.17000000,1679473830748
28161.74000000,1679473831077
28161.74000000,1679473831417
28161.73000000,1679473831741
28161.73000000,1679473832089
28161.69000000,1679473832413
28161.38000000,1679473832738
28160.25000000,1679473833068
28160.25000000,1679473833398
28160.24000000,1679473834017
28160.24000000,1679473834353
28160.17000000,1679473834684
28160.26000000,1679473835019
28160.38000000,1679473835345
28160.39000000,1679473835678
28160.39000000,1679473836020
28160.61000000,1679473836352
28160.98000000,1679473836693
28160.99000000,1679473837012
28160.99000000,1679473837337
28161.34000000,1679473837662
28161.35000000,1679473837990
28161.33000000,1679473838312
28161.28000000,1679473838640
28161.29000000,1679473838963
28161.29000000,1679473839281
28161.29000000,1679473839601
28161.30000000,1679473839927
28161.33000000,1679473840245
28161.32000000,1679473840575
28161.32000000,1679473840898
28161.32000000,1679473841222
28161.32000000,1679473841544
28161.31000000,1679473841882
28161.33000000,1679473842217
28162.10000000,1679473842557
28162.15000000,1679473843040
28162.16000000,1679473843364
28162.16000000,1679473843698
28162.31000000,1679473844017
28162.54000000,1679473844342
28162.54000000,1679473844963
28162.84000000,1679473845295
28162.87000000,1679473845619
28163.52000000,1679473845953
28163.71000000,1679473846269
28163.71000000,1679473846598
28164.02000000,1679473846936
28164.02000000,1679473847271
28164.08000000,1679473847901
28164.08000000,1679473848258
28164.07000000,1679473848608
28164.07000000,1679473848939
28164.07000000,1679473849264
28164.07000000,1679473849621
28164.07000000,1679473849949
28164.07000000,1679473850285
28164.07000000,1679473850607
28164.08000000,1679473850980
28164.07000000,1679473851310
28164.07000000,1679473851640
28164.07000000,1679473851968
28163.75000000,1679473852293
28163.75000000,1679473852655
28164.06000000,1679473853284
28164.07000000,1679473853616
28164.07000000,1679473853943
28164.08000000,1679473854272
28164.08000000,1679473854597
28164.08000000,1679473854923
28164.08000000,1679473855246
28164.10000000,1679473855572
28164.11000000,1679473855900
28164.36000000,1679473856225
28164.51000000,1679473856558
28164.51000000,1679473856878
28164.51000000,1679473857216
28164.51000000,1679473857559
28164.51000000,1679473857900
28164.52000000,1679473858226
28164.52000000,1679473858546
28164.52000000,1679473858877
28164.53000000,1679473859213
28164.54000000,1679473859542
28164.54000000,1679473859868
28164.62000000,1679473860195
28164.68000000,1679473860520
28164.74000000,1679473860851
28164.76000000,1679473861177
28164.76000000,1679473861513
28164.77000000,1679473861832
28164.76000000,1679473862152
28164.75000000,1679473862488
28164.74000000,1679473862817
28164.74000000,1679473863162
28164.55000000,1679473863492
28164.54000000,1679473863826
28164.53000000,1679473864158
28164.53000000,1679473864505
28164.53000000,1679473864848
28164.55000000,1679473865176
28166.14000000,1679473865500
28165.09000000,1679473865828
28165.08000000,1679473866171
28165.07000000,1679473866500
28165.07000000,1679473866846
28164.88000000,1679473867184
28164.87000000,1679473867509
28164.87000000,1679473867833
28164.55000000,1679473868168
28164.54000000,1679473868498
28164.55000000,1679473868841
28164.55000000,1679473869187
28164.55000000,1679473869523
28164.57000000,1679473869867
28164.57000000,1679473870210
28165.53000000,1679473870559
28165.53000000,1679473870891
28165.53000000,1679473871223
28165.53000000,1679473871552
28165.53000000,1679473871902
28165.51000000,1679473872238
28165.16000000,1679473872569
28164.58000000,1679473872899
28164.58000000,1679473873221
28164.57000000,1679473873548
28164.57000000,1679473873876
28164.58000000,1679473874211
28164.68000000,1679473874539
28164.69000000,1679473874865
28164.68000000,1679473875188
28164.69000000,1679473875510
28164.68000000,1679473875837
28164.68000000,1679473876154
28164.68000000,1679473876478
28164.68000000,1679473876810
28164.70000000,1679473877138
28164.70000000,1679473877467
28164.76000000,1679473877801
28164.77000000,1679473878121
28162.32000000,1679473878462
28159.60000000,1679473878813
28159.57000000,1679473879148
28159.15000000,1679473879487
28158.78000000,1679473879824
28158.77000000,1679473880148
28158.48000000,1679473880475
28157.39000000,1679473880809
28156.29000000,1679473881142
28156.19000000,1679473881487
28155.88000000,1679473881828
28155.39000000,1679473882153
28155.39000000,1679473882498
28155.39000000,1679473882831
28155.39000000,1679473883183
28155.40000000,1679473883537
28155.40000000,1679473883868
28155.31000000,1679473884192
28155.81000000,1679473884523
28157.89000000,1679473884858
28157.90000000,1679473885183
28163.01000000,1679473885511
28164.83000000,1679473885853
28165.07000000,1679473886178
28165.50000000,1679473886524
28168.03000000,1679473886860
28168.15000000,1679473887186
28168.16000000,1679473887512
28169.13000000,1679473887834
28169.13000000,1679473888170
28169.20000000,1679473888494
28170.00000000,1679473888826
28170.00000000,1679473889145
28170.00000000,1679473889474
28169.99000000,1679473889801
28170.00000000,1679473890127
28170.00000000,1679473890456
28170.00000000,1679473890784
28169.99000000,1679473891112
28170.00000000,1679473891437
28169.99000000,1679473891756
28169.99000000,1679473892082
28169.99000000,1679473892420
28169.99000000,1679473892746
28169.99000000,1679473893072
28170.01000000,1679473893411
28170.21000000,1679473893764
28170.35000000,1679473894141
28171.17000000,1679473894466
28171.28000000,1679473894808
28171.34000000,1679473895125
28171.71000000,1679473895457
28171.72000000,1679473895785
28171.72000000,1679473896127
28172.20000000,1679473896449
28172.45000000,1679473896780
28172.54000000,1679473897108
28172.54000000,1679473897449
28172.54000000,1679473897787
28175.59000000,1679473898129
28175.85000000,1679473898467
28175.91000000,1679473898809
28175.92000000,1679473899131
28175.94000000,1679473899454
28175.94000000,1679473899786
28176.53000000,1679473900112
28176.57000000,1679473900433
28176.99000000,1679473900760
28176.99000000,1679473901083
28176.98000000,1679473901431
28176.98000000,1679473901760
28176.99000000,1679473902376
28176.98000000,1679473902708
28177.15000000,1679473903197
28177.14000000,1679473903538
28177.14000000,1679473903868
28177.14000000,1679473904197
28177.15000000,1679473904522
28177.15000000,1679473904848
28177.14000000,1679473905177
28177.14000000,1679473905504
28177.14000000,1679473906130
28177.14000000,1679473906469
28177.14000000,1679473906819
28177.13000000,1679473907156
28177.10000000,1679473907493
28177.10000000,1679473907828
28177.10000000,1679473908183
28177.14000000,1679473908803
28177.13000000,1679473909184
28177.13000000,1679473909510
28177.14000000,1679473909839
28177.14000000,1679473910196
28177.14000000,1679473910522
28177.14000000,1679473910869
28177.14000000,1679473911204
28177.13000000,1679473911530
28177.13000000,1679473911867
28177.13000000,1679473912200
28177.13000000,1679473912518
28177.13000000,1679473912846
28177.13000000,1679473913171
28177.13000000,1679473913494
28177.13000000,1679473913828
28177.13000000,1679473914159
28177.14000000,1679473914786
28177.14000000,1679473915113
28177.31000000,1679473915434
28177.31000000,1679473915761
28177.31000000,1679473916102
28177.31000000,1679473916429
28177.31000000,1679473916767
28177.31000000,1679473917115
28177.31000000,1679473917447
28178.99000000,1679473917778
28179.00000000,1679473918123
28179.65000000,1679473918461
28179.64000000,1679473918795
28181.18000000,1679473919171
28181.24000000,1679473919513
28181.96000000,1679473919843
28181.96000000,1679473920194
28181.96000000,1679473920529
28181.97000000,1679473920879
28181.96000000,1679473921206
28181.96000000,1679473921536
28181.96000000,1679473921868
28181.96000000,1679473922196
28181.96000000,1679473922530
28181.96000000,1679473922867
28181.96000000,1679473923205
28179.74000000,1679473923528
28179.15000000,1679473924160
28179.14000000,1679473924488
28179.13000000,1679473924841
28179.14000000,1679473925207
28179.14000000,1679473925532
28179.14000000,1679473925856
28179.15000000,1679473926189
28179.16000000,1679473926522
28179.16000000,1679473926848
28179.73000000,1679473927172
28179.74000000,1679473927505
28179.86000000,1679473927833
28180.17000000,1679473928153
28180.17000000,1679473928481
28180.45000000,1679473928838
28180.85000000,1679473929153
28180.85000000,1679473929485
28181.00000000,1679473929833
28181.00000000,1679473930160
28181.01000000,1679473930492
28181.02000000,1679473930830
28181.05000000,1679473931167
28181.07000000,1679473931505
28181.17000000,1679473931830
28181.17000000,1679473932158
28181.51000000,1679473932493
28181.51000000,1679473932815
28181.51000000,1679473933153
28181.55000000,1679473933483
28181.55000000,1679473933805
28181.58000000,1679473934131
28182.78000000,1679473934464
28182.79000000,1679473934799
28182.79000000,1679473935139
28182.85000000,1679473935473
28182.96000000,1679473935810
28183.18000000,1679473936139
28183.66000000,1679473936497
28183.66000000,1679473936832
28183.67000000,1679473937177
28183.66000000,1679473937508
28183.66000000,1679473937834
28183.66000000,1679473938159
28183.67000000,1679473938485
28183.67000000,1679473938832
28183.66000000,1679473939168
28183.66000000,1679473939503
28183.66000000,1679473939842
28183.66000000,1679473940176
28183.67000000,1679473940541
28183.76000000,1679473940868
28183.76000000,1679473941193
28183.76000000,1679473941516
28183.76000000,1679473941862
28183.76000000,1679473942182
28183.76000000,1679473942517
28183.77000000,1679473943138
28183.77000000,1679473943496
28183.77000000,1679473943850
28183.77000000,1679473944189
28183.76000000,1679473944511
28183.76000000,1679473944860
28183.82000000,1679473945192
28183.81000000,1679473945523
28182.77000000,1679473945866
28182.77000000,1679473946240
28182.77000000,1679473946560
28182.77000000,1679473946889
28182.78000000,1679473947212
28182.78000000,1679473947554
28182.83000000,1679473947880
28182.88000000,1679473948208
28182.87000000,1679473948556
28182.88000000,1679473948889
28183.17000000,1679473949222
28183.17000000,1679473949547
28182.91000000,1679473949875
28182.91000000,1679473950209
28182.89000000,1679473950536
28182.88000000,1679473950878
28182.85000000,1679473951206
28182.85000000,1679473951534
28181.95000000,1679473951862
28181.80000000,1679473952194
28181.79000000,1679473952524
28181.79000000,1679473952866
28181.79000000,1679473953195
28181.79000000,1679473953525
28181.79000000,1679473953865
28181.79000000,1679473954195
28181.79000000,1679473954568
28181.79000000,1679473954916
28181.79000000,1679473955242
28181.79000000,1679473955562
28181.71000000,1679473955896
28181.57000000,1679473956229
28181.57000000,1679473956557
28181.45000000,1679473956888
28181.45000000,1679473957224
28181.44000000,1679473957851
28181.44000000,1679473958182
28181.44000000,1679473958509
28181.44000000,1679473958838
28181.55000000,1679473959485
28181.57000000,1679473959820
28181.57000000,1679473960151
28181.57000000,1679473960490
28181.57000000,1679473960822
28181.59000000,1679473961153
28181.67000000,1679473961792
28181.79000000,1679473962126
28181.79000000,1679473962465
28181.80000000,1679473962965
28181.80000000,1679473963300
28181.80000000,1679473963652
28183.03000000,1679473963978
28183.18000000,1679473964605
28183.20000000,1679473964929
28183.20000000,1679473965289
28183.42000000,1679473965617
28183.42000000,1679473965940
28183.42000000,1679473966266
28183.43000000,1679473966605
28179.82000000,1679473966932
28179.73000000,1679473967264
28179.73000000,1679473967590
28179.73000000,1679473967929
28179.73000000,1679473968257
28179.50000000,1679473968585
28179.17000000,1679473968916
28177.97000000,1679473969248
28177.98000000,1679473969572
28177.74000000,1679473969895
28177.73000000,1679473970216
28177.73000000,1679473970543
28177.74000000,1679473970870
28180.06000000,1679473971198
28180.06000000,1679473971538
28180.05000000,1679473971875
28180.00000000,1679473972223
28179.49000000,1679473972562
28179.41000000,1679473972892
28179.40000000,1679473973243
28179.40000000,1679473973572
28179.40000000,1679473973897
28179.41000000,1679473974235
28179.49000000,1679473974575
28180.93000000,1679473974902
28180.92000000,1679473975236
28180.92000000,1679473975561
28180.92000000,1679473975910
28180.94000000,1679473976246
28182.50000000,1679473976577
28182.59000000,1679473976901
28183.42000000,1679473977227
28183.74000000,1679473977586
28183.74000000,1679473977912
28183.73000000,1679473978241
28183.72000000,1679473978569
28183.72000000,1679473978927
28183.73000000,1679473979259
28183.73000000,1679473979583
28183.73000000,1679473979912
28183.75000000,1679473980249
28183.74000000,1679473980583
28183.74000000,1679473980913
28183.74000000,1679473981243
28183.74000000,1679473981573
28183.75000000,1679473981909
28183.75000000,1679473982236
28183.76000000,1679473982567
28183.75000000,1679473982904
28183.75000000,1679473983236
28183.76000000,1679473983577
28183.75000000,1679473983928
28183.76000000,1679473984253
28183.76000000,1679473984588
28183.76000000,1679473984925
28183.76000000,1679473985262
28183.76000000,1679473985593
28183.76000000,1679473985926
28183.80000000,1679473986250
28183.79000000,1679473986578
28183.86000000,1679473986903
28183.86000000,1679473987232
28183.86000000,1679473987562
28183.85000000,1679473987888
28183.86000000,1679473988223
28183.85000000,1679473988544
28183.85000000,1679473988870
28183.85000000,1679473989222
28183.85000000,1679473989545
28183.86000000,1679473990168
28183.85000000,1679473990501
28183.85000000,1679473990831
28183.85000000,1679473991152
28183.85000000,1679473991479
28183.85000000,1679473991800
28183.93000000,1679473992142
28183.92000000,1679473992475
28184.28000000,1679473992804
28184.28000000,1679473993159
28185.00000000,1679473993494
28184.86000000,1679473993815
28184.86000000,1679473994443
28184.76000000,1679473994797
28184.76000000,1679473995139
28184.76000000,1679473995466
28184.74000000,1679473995804
28184.66000000,1679473996130
28184.66000000,1679473996455
28184.65000000,1679473996798
28184.65000000,1679473997139
28184.65000000,1679473997459
28184.65000000,1679473997805
28184.62000000,1679473998123
28184.46000000,1679473998463
28184.46000000,1679473998803
28184.47000000,1679473999130
28184.53000000,1679473999469
28184.62000000,1679473999812
28184.62000000,1679474000156
28184.63000000,1679474000498
28184.65000000,1679474000820
28184.87000000,1679474001157
28185.00000000,1679474001496
28185.00000000,1679474001881
28185.00000000,1679474002208
28185.56000000,1679474002549
28185.77000000,1679474002878
28185.91000000,1679474003208
28185.91000000,1679474003543
28185.92000000,1679474003878
28185.93000000,1679474004324
28186.00000000,1679474004669
28186.04000000,1679474005012
28186.32000000,1679474005335
28187.83000000,1679474005675
28188.78000000,1679474006011
28187.87000000,1679474006342
28187.95000000,1679474006672
28187.95000000,1679474006996
28187.99000000,1679474007325
28189.01000000,1679474007740
28188.99000000,1679474008059
28188.27000000,1679474008380
28187.51000000,1679474008715
28187.38000000,1679474009042
28187.38000000,1679474009380
28187.49000000,1679474009721
28187.50000000,1679474010054
28187.50000000,1679474010385
28187.50000000,1679474010721
28187.99000000,1679474011064
28187.99000000,1679474011400
28187.97000000,1679474011728
28187.96000000,1679474012066
28187.97000000,1679474012402
28189.25000000,1679474012730
28190.00000000,1679474013068
28189.37000000,1679474013688
28199.99000000,1679474014329
28200.00000000,1679474014685
28200.00000000,1679474015019
28199.96000000,1679474015374
28199.97000000,1679474015745
28199.96000000,1679474016087
28198.82000000,1679474016417
28196.66000000,1679474017046
28196.41000000,1679474017388
28196.40000000,1679474017727
28195.00000000,1679474018060
28190.97000000,1679474018689
28187.97000000,1679474019026
28187.52000000,1679474019358
28186.77000000,1679474019965
28191.24000000,1679474020300
28191.25000000,1679474020646
28191.24000000,1679474020984
28191.25000000,1679474021308
28191.28000000,1679474021651
28191.28000000,1679474021982
28191.43000000,1679474022323
28192.76000000,1679474022653
28195.22000000,1679474023160
28195.21000000,1679474023490
28195.30000000,1679474023817
28195.30000000,1679474024154
28195.40000000,1679474024500
28196.50000000,1679474024840
28196.51000000,1679474025174
28197.62000000,1679474025497
28198.72000000,1679474025821
28198.72000000,1679474026150
28198.73000000,1679474026474
28198.73000000,1679474026804
28198.73000000,1679474027173
28199.03000000,1679474027508
28199.03000000,1679474027843
28199.03000000,1679474028188
28198.24000000,1679474028523
28195.72000000,1679474028857
28189.17000000,1679474029205
28188.37000000,1679474029527
28185.88000000,1679474029857
28184.77000000,1679474030181
28184.77000000,1679474030512
28184.68000000,1679474030847
28184.02000000,1679474031185
28182.81000000,1679474031519
28182.82000000,1679474031850
28182.81000000,1679474032214
28182.58000000,1679474032560
28182.59000000,1679474032904
28182.58000000,1679474033226
28182.59000000,1679474033570
28182.59000000,1679474033898
28182.59000000,1679474034228
28182.59000000,1679474034571
28182.59000000,1679474034946
28182.59000000,1679474035339
28182.59000000,1679474035677
28182.81000000,1679474036015
28182.81000000,1679474036356
28182.81000000,1679474036692
28183.17000000,1679474037026
28183.18000000,1679474037354
28183.48000000,1679474037682
28183.48000000,1679474038021
28183.49000000,1679474038353
28183.49000000,1679474038682
28183.70000000,1679474039003
28183.61000000,1679474039335
28178.39000000,1679474039666
28177.96000000,1679474039995
28177.95000000,1679474040329
28178.39000000,1679474040666
28179.89000000,1679474040992
28179.90000000,1679474041322
28178.50000000,1679474041660
28178.67000000,1679474041999
28178.90000000,1679474042326
28178.89000000,1679474042653
28178.90000000,1679474042971
28178.90000000,1679474043314
28178.90000000,1679474043648
28178.90000000,1679474043986
28178.90000000,1679474044322
28178.90000000,1679474044728
28178.90000000,1679474045085
28178.90000000,1679474045409
28178.90000000,1679474045783
28178.90000000,1679474046114
28178.90000000,1679474046441
28178.89000000,1679474046764
28178.90000000,1679474047088
28178.84000000,1679474047417
28178.84000000,1679474047755
28178.84000000,1679474048090
28170.02000000,1679474048420
28170.02000000,1679474048752
28170.02000000,1679474049087
28170.97000000,1679474049449
28171.00000000,1679474049788
28171.78000000,1679474050112
28171.73000000,1679474050451
28173.56000000,1679474050779
28173.56000000,1679474051112
28173.57000000,1679474051457
28173.57000000,1679474051783
28173.57000000,1679474052110
28173.56000000,1679474052440
28173.52000000,1679474052787
28173.51000000,1679474053122
28165.87000000,1679474053462
28165.85000000,1679474053803
28165.84000000,1679474054145
28165.77000000,1679474054504
28165.62000000,1679474054835
28165.63000000,1679474055181
28165.62000000,1679474055509
28165.61000000,1679474055840
28165.60000000,1679474056177
28165.60000000,1679474056501
28165.60000000,1679474056830
28165.56000000,1679474057162
28165.52000000,1679474057506
28165.52000000,1679474057837
28165.53000000,1679474058162
28165.54000000,1679474058498
28165.53000000,1679474058831
28165.54000000,1679474059174
28165.55000000,1679474059799
28165.52000000,1679474060129
28165.53000000,1679474060469
28165.54000000,1679474060804
28165.56000000,1679474061140
28165.56000000,1679474061477
28165.55000000,1679474061811
28165.55000000,1679474062136
28165.54000000,1679474062475
28165.54000000,1679474062809
28165.54000000,1679474063134
28165.55000000,1679474063460
28165.55000000,1679474063793
28167.05000000,1679474064128
28167.05000000,1679474064459
28167.05000000,1679474064778
28167.08000000,1679474065104
28168.51000000,1679474065445
28168.63000000,1679474065782
28170.59000000,1679474066125
28171.11000000,1679474066461
28170.66000000,1679474066815
28170.59000000,1679474067156
28168.09000000,1679474067778
28168.00000000,1679474068404
28168.00000000,1679474068739
28166.37000000,1679474069074
28166.37000000,1679474069424
28165.84000000,1679474070043
28165.70000000,1679474070370
28164.00000000,1679474070701
28162.57000000,1679474071024
28162.57000000,1679474071351
28162.51000000,1679474071685
28162.32000000,1679474072017
28161.34000000,1679474072356
28161.22000000,1679474072991
28161.21000000,1679474073314
28161.23000000,1679474073935
28161.23000000,1679474074279
28161.23000000,1679474074615
28161.23000000,1679474074947
28161.54000000,1679474075280
28161.83000000,1679474075897
28161.83000000,1679474076226
28161.83000000,1679474076559
28161.83000000,1679474076905
28161.73000000,1679474077255
28161.73000000,1679474077579
28160.99000000,1679474077925
28159.95000000,1679474078553
28156.03000000,1679474078897
28156.01000000,1679474079225
28155.62000000,1679474079836
28155.87000000,1679474080163
28155.87000000,1679474080500
28155.88000000,1679474080834
28157.91000000,1679474081179
28157.92000000,1679474081516
28158.32000000,1679474081852
28160.60000000,1679474082193
28160.60000000,1679474082526
28160.66000000,1679474083004
28160.67000000,1679474083338
28161.81000000,1679474083664
28162.31000000,1679474084000
28165.81000000,1679474084332
28165.83000000,1679474084658
28166.66000000,1679474084987
28166.67000000,1679474085319
28168.42000000,1679474085653
28168.50000000,1679474085983
28168.49000000,1679474086318
28168.49000000,1679474086662
28168.49000000,1679474086990
28168.50000000,1679474087318
28168.53000000,1679474087663
28168.69000000,1679474088020
28169.55000000,1679474088354
28169.01000000,1679474088686
28167.56000000,1679474089025
28167.29000000,1679474089355
28167.28000000,1679474089979
28167.28000000,1679474090314
28166.77000000,1679474090651
28166.77000000,1679474090981
28165.79000000,1679474091317
28165.56000000,1679474091672
28165.55000000,1679474091995
28165.54000000,1679474092336
28165.49000000,1679474092668
28162.86000000,1679474093008
28155.85000000,1679474093639
28155.86000000,1679474094270
28155.81000000,1679474094599
28151.39000000,1679474094930
28150.01000000,1679474095251
28150.01000000,1679474095597
28150.02000000,1679474095929
28150.01000000,1679474096253
28150.00000000,1679474096582
28150.00000000,1679474096911
28148.61000000,1679474097245
28148.59000000,1679474097583
28148.02000000,1679474097922
28147.78000000,1679474098248
28147.77000000,1679474098577
28147.78000000,1679474098905
28147.96000000,1679474099225
28148.01000000,1679474099551
28148.01000000,1679474099891
28148.02000000,1679474100209
28148.05000000,1679474100541
28148.07000000,1679474100874
28147.62000000,1679474101196
28146.37000000,1679474101527
28146.02000000,1679474101846
28146.88000000,1679474102186
28146.91000000,1679474102532
28146.91000000,1679474102863
28147.47000000,1679474103193
28147.77000000,1679474103520
28148.02000000,1679474103855
28150.06000000,1679474104185
28151.63000000,1679474104512
28152.41000000,1679474105130
28154.42000000,1679474105461
28154.43000000,1679474105817
28154.44000000,1679474106166
28155.19000000,1679474106496
28155.62000000,1679474106824
28155.62000000,1679474107149
28155.90000000,1679474107479
28155.82000000,1679474107814
